,Postcode 1,Longitude,Latitude
,WC1N3PE,-0.118879,51.520979 
,WC1N3PF,-0.119306,51.521103 
,WC1N3PG,-0.119378,51.520753 
,WC1N3PH,-0.120195,51.520532 
,WC1N3PJ,-0.12012,51.520954 
,WC1N3PR,-0.120786,51.520515 
,WC1N3PS,-0.120642,51.520863 
,WC1N3PX,-0.120978,51.520761 
,WC1N3PZ,-0.120522,51.520277 
,WC1N3QA,-0.117296,51.521259 
,WC1N3QH,-0.118042,51.521712 
,WC1N3QL,-0.117613,51.521264 
,WC1N3QN,-0.117668,51.52142 
,WC1N3QS,-0.117801,51.5216 
,WC1N3QT,-0.117834,51.521861 
,WC1N3QU,-0.117403,51.522178 
,WC1N3QW,-0.118051,51.521496 
,WC1N3QZ,-0.11778,51.522103 
,WC1N3RA,-0.118143,51.522406 
,WC1N3RB,-0.118249,51.522624 
,WC1N3RX,-0.123131,51.522396 
,WC1R4AB,-0.119765,51.518026 
,WC1R4AG,-0.118858,51.519738 
,WC1R4AJ,-0.117039,51.518773 
,WC1R4AP,-0.118209,51.518702 
,WC1R4AQ,-0.117141,51.51873 
,WC1R4AT,-0.117624,51.5189 
,WC1R4AX,-0.117103,51.519647 
,WC1R4AY,-0.116726,51.519703 
,WC1R4AZ,-0.115616,51.519704 
,WC1R4BB,-0.117592,51.519672 
,WC1R4BD,-0.117398,51.519498 
,WC1R4BE,-0.117838,51.519667 
,WC1R4BG,-0.117924,51.519318 
,WC1R4BH,-0.11673,51.519955 
,WC1R4BN,-0.115363,51.519915 
,WC1R4BS,-0.115496,51.519486 
,WC1R4BU,-0.115297,51.519411 
,WC1R4BW,-0.115717,51.520398 
,WC1R4BX,-0.11559,51.51964 
,WC1R4BZ,-0.115132,51.519219 
,WC1R4EB,-0.116145,51.520512 
,WC1R4ED,-0.115672,51.5201 
,WC1R4EE,-0.115915,51.52014 
,WC1R4EF,-0.115915,51.52014 
,WC1R4EH,-0.116297,51.520677 
,WC1R4EQ,-0.116037,51.520331 
,WC1R4HD,-0.116752,51.520477 
,WC1R4HE,-0.116672,51.520323 
,WC1R4HQ,-0.118873,51.519738 
,WC1R4JH,-0.116337,51.519706 
,WC1R4JS,-0.116119,51.520514 
,WC1R4LL,-0.115986,51.519134 
,WC1R4LN,-0.115735,51.518932 
,WC1R4LP,-0.116686,51.520323 
,WC1R4LR,-0.115248,51.518852 
,WC1R4NA,-0.116974,51.518583 
,WC1R4NY,-0.117317,51.518652 
,WC1R4PA,-0.11716,51.518982 
,WC1R4PD,-0.117317,51.519362 
,WC1R4PF,-0.117583,51.519906 
,WC1R4PN,-0.117352,51.520271 
,WC1R4PQ,-0.116782,51.519048 
,WC1R4PS,-0.116997,51.51942 
,WC1R4PZ,-0.116696,51.519388 
,WC1R4QF,-0.118561,51.518906 
,WC1R4QG,-0.119129,51.518753 
,WC1R4QH,-0.118418,51.51895 
,WC1R4QJ,-0.118561,51.518906 
,WC1R4QR,-0.114925,51.519 
,WC1R4QT,-0.118327,51.518983 
,WC1R4RA,-0.118064,51.519077 
,WC1R4RB,-0.119313,51.519547 
,WC1R4RE,-0.118212,51.519673 
,WC1R4RG,-0.117737,51.520016 
,WC1R4RH,-0.117879,51.520073 
,WC1R4RJ,-0.117849,51.520099 
,WC1R4RL,-0.118337,51.519792 
,WC1R4SE,-0.118073,51.519545 
,WC1R4SG,-0.119663,51.519436 
,WC1R4TF,-0.115297,51.519411 
,WC1R4TH,-0.117349,51.51894 
,WC1R4TQ,-0.116297,51.520677 
,WC1R5AA,-0.113223,51.519359 
,WC1R5AH,-0.113542,51.520012 
,WC1R5AT,-0.114708,51.519707 
,WC1R5AZ,-0.113176,51.520168 
,WC1R5BH,-0.115204,51.520614 
,WC1R5BN,-0.114814,51.519925 
,WC1R5BP,-0.114909,51.520088 
,WC1R5BQ,-0.114708,51.519707 
,WC1R5DH,-0.113961,51.518607 
,WC1R5DJ,-0.114445,51.518824 
,WC1R5DX,-0.114132,51.519005 
,WC1R5EF,-0.114254,51.519178 
,WC1R5ET,-0.112027,51.5191 
,WC1R5EU,-0.113116,51.519169 
,WC1R5EY,-0.113161,51.519125 
,WC1R5HH,-0.113085,51.518863 
,WC1R5HP,-0.112134,51.518856 
,WC1R5HT,-0.11241,51.518816 
,WC1R5JA,-0.112611,51.518495 
,WC1R5JD,-0.112604,51.520051 
,WC1R5JH,-0.113261,51.519504 
,WC1R5JJ,-0.112859,51.51876 
,WC1R5JP,-0.11228,51.519515 
,WC1R5JR,-0.112374,51.519696 
,WC1R5JT,-0.112857,51.520199 
,WC1R5LN,-0.113388,51.521304 
,WC1R5LP,-0.113397,51.52108 
,WC1R5LQ,-0.11321,51.520735 
,WC1R5LR,-0.113129,51.52059 
,WC1R5LW,-0.113288,51.520943 
,WC1R5NR,-0.115272,51.520714 
,WC1R5NT,-0.113129,51.52059 
,WC1V6AA,-0.113896,51.518435 
,WC1V6AE,-0.113634,51.518494 
,WC1V6AL,-0.1161,51.51847 
,WC1V6AN,-0.121049,51.517642 
,WC1V6AT,-0.113055,51.518556 
,WC1V6AX,-0.113418,51.518499 
,WC1V6AY,-0.113418,51.518841 
,WC1V6AZ,-0.113029,51.518558 
,WC1V6BA,-0.116145,51.518417 
,WC1V6BH,-0.118003,51.518096 
,WC1V6BN,-0.112838,51.518562 
,WC1V6BS,-0.112611,51.518495 
,WC1V6BX,-0.112394,51.518501 
,WC1V6BZ,-0.112394,51.518501 
,WC1V6DA,-0.116145,51.518417 
,WC1V6DF,-0.117551,51.518224 
,WC1V6DR,-0.111892,51.518439 
,WC1V6DT,-0.115315,51.518278 
,WC1V6DW,-0.119389,51.518056 
,WC1V6DX,-0.115315,51.518278 
,WC1V6EA,-0.1161,51.51847 
,WC1V6EP,-0.114909,51.518325 
,WC1V6ER,-0.114895,51.518334 
,WC1V6EU,-0.119364,51.517965 
,WC1V6HG,-0.113781,51.518784 
,WC1V6HR,-0.113874,51.518956 
,WC1V6HU,-0.113377,51.518851 
,WC1V6HZ,-0.113468,51.519031 
,WC1V6JF,-0.115533,51.518578 
,WC1V6JJ,-0.119958,51.517885 
,WC1V6JQ,-0.119844,51.517856 
,WC1V6JS,-0.119338,51.517967 
,WC1V6LF,-0.118702,51.518287 
,WC1V6LJ,-0.118267,51.518334 
,WC1V6LS,-0.117154,51.518065 
,WC1V6NG,-0.117551,51.518224 
,WC1V6NP,-0.114516,51.518436 
,WC1V6NU,-0.117551,51.518224 
,WC1V6NX,-0.11897,51.518159 
,WC1V6NY,-0.119589,51.518446 
,WC1V6NZ,-0.119149,51.518618 
,WC1V6PA,-0.125491,51.516166 
,WC1V6PB,-0.125165,51.516386 
,WC1V6PL,-0.122945,51.517456 
,WC1V6PQ,-0.12173,51.517563 
,N19 5DB,-0.141365,51.563467
,WC1V6PS,-0.121994,51.517524 
,WC1V6PX,-0.122222,51.517516 
,WC1V6QT,-0.116145,51.518417 
,WC1V6RB,-0.115111,51.518329 
,WC1V6RD,-0.120076,51.517824 
,WC1V6RL,-0.115111,51.518329 
,WC1V6RZ,-0.115466,51.51846 
,WC1V6TP,-0.116145,51.518417 
,WC1V6XX,-0.118267,51.518334 
,WC1V7AA,-0.125307,51.515731 
,WC1V7AP,-0.123602,51.516614 
,WC1V7BD,-0.122593,51.516893 
,WC1V7BF,-0.121151,51.517257 
,N19 5DE,-0.141164,51.562727
,WC1V7BH,-0.122973,51.516764 
,WC1V7BW,-0.121699,51.517265 
,WC1V7DA,-0.119758,51.517477 
,WC1V7DN,-0.119224,51.517504 
,WC1V7DX,-0.11914,51.51744 
,WC1V7DZ,-0.120031,51.517499 
,WC1V7EE,-0.115941,51.517784 
,WC1V7EG,-0.119758,51.517486 
,WC1V7EN,-0.11779,51.517329 
,WC1V7EP,-0.121394,51.517305 
,WC1V7EW,-0.119049,51.517556 
,WC1V7EX,-0.11878,51.517425 
,WC1V7EY,-0.116388,51.517765 
,WC1V7EZ,-0.117124,51.517741 
,WC1V7HD,-0.121394,51.517305 
,WC1V7HF,-0.115433,51.517857 
,WC1V7HH,-0.115608,51.517815 
,WC1V7HJ,-0.115433,51.517857 
,WC1V7HP,-0.11536,51.517957 
,WC1V7HZ,-0.115174,51.517853 
,WC1V7JH,-0.114724,51.517927 
,WC1V7JS,-0.114329,51.518064 
,WC1V7JU,-0.115773,51.517665 
,WC1V7JY,-0.114344,51.518065 
,WC1V7JZ,-0.114344,51.518065 
,WC1V7LL,-0.114128,51.518061 
,WC1V7LU,-0.113981,51.518113 
,WC1V7QR,-0.114724,51.517927 
,WC1V7QX,-0.123769,51.516327 
,WC1V7RL,-0.123769,51.516327 
,WC1X0AE,-0.112179,51.523428 
,WC1X0AG,-0.112701,51.522579 
,WC1X0AH,-0.112478,51.523106 
,WC1X0AL,-0.11317,51.522038 
,WC1X0AN,-0.113268,51.522472 
,WC1X0AU,-0.113647,51.522711 
,WC1X0AW,-0.113268,51.522472 
,WC1X0AY,-0.112198,51.523237 
,WC1X0AZ,-0.113531,51.522737 
,WC1X0BA,-0.113283,51.522796 
,WC1X0BD,-0.113195,51.522848 
,WC1X0BG,-0.113056,51.522702 
,WC1X0BH,-0.113542,51.522467 
,WC1X0BJ,-0.113595,51.52301 
,WC1X0BL,-0.113896,51.522608 
,WC1X0BQ,-0.114076,51.522799 
,WC1X0BZ,-0.115429,51.524934 
,WC1X0DA,-0.114056,51.524762 
,WC1X0DD,-0.113915,51.524262 
,WC1X0DE,-0.11516,51.525173 
,WC1X0DF,-0.114056,51.524762 
,WC1X0DH,-0.114348,51.524584 
,WC1X0DL,-0.113915,51.524262 
,WC1X0HA,-0.115757,51.525038 
,WC1X0HB,-0.115092,51.525423 
,WC1X0HD,-0.115551,51.525827 
,WC1X0HE,-0.115919,51.524933 
,WC1X0HF,-0.114927,51.525933 
,WC1X0HG,-0.11425,51.525914 
,WC1X0HH,-0.113985,51.526035 
,WC1X0JP,-0.11551,51.524729 
,WC1X0JS,-0.115439,51.524433 
,WC1X0JX,-0.114769,51.525202 
,WC1X0JZ,-0.114503,51.525027 
,WC1X0LA,-0.11451,51.525549 
,WC1X0LB,-0.115475,51.526617 
,WC1X0LG,-0.114538,51.526269 
,WC1X0LJ,-0.114741,51.526596 
,WC1X0LN,-0.115475,51.526617 
,WC1X0LQ,-0.114642,51.526891 
,WC1X0LR,-0.115631,51.527033 
,WC1X0LS,-0.116061,51.527795 
,WC1X0LT,-0.117057,51.527415 
,WC1X0LX,-0.117803,51.527508 
,WC1X0LZ,-0.117299,51.527824 
,WC1X0NB,-0.117995,51.527745 
,WC1X0ND,-0.117329,51.528157 
,WC1X0NF,-0.116861,51.527961 
,WC1X0NG,-0.115928,51.528225 
,WC1X0PA,-0.116445,51.526875 
,WC1X0PB,-0.116781,51.527114 
,WC1X0PE,-0.116054,51.526905 
,WC1X0PF,-0.116298,51.527286 
,WC1X0PG,-0.116813,51.527744 
,WC1X0PQ,-0.1169,51.527719 
,WC1X8AA,-0.112724,51.520988 
,WC1X8AD,-0.112767,51.521072 
,WC1X8AJ,-0.11283,51.521197 
,WC1X8AL,-0.112899,51.52127 
,WC1X8AP,-0.113912,51.521888 
,WC1X8AQ,-0.11211,51.520151 
,WC1X8AS,-0.113241,51.521716 
,WC1X8AT,-0.111224,51.518572 
,WC1X8AX,-0.113461,51.52198 
,WC1X8AZ,-0.113247,51.521923 
,WC1X8BA,-0.113486,51.522079 
,WC1X8BB,-0.121624,51.530701 
,WC1X8BD,-0.120899,51.529404 
,WC1X8BE,-0.120584,51.530341 
,WC1X8BF,-0.121736,51.53071 
,WC1X8BG,-0.119731,51.529697 
,WC1X8BH,-0.120256,51.530245 
,WC1X8BP,-0.12006,51.529831 
,WC1X8BT,-0.11247,51.520498 
,WC1X8BU,-0.119387,51.528946 
,WC1X8BX,-0.120088,51.529766 
,WC1X8BZ,-0.119425,51.529063 
,WC1X8DA,-0.119189,51.529203 
,WC1X8DP,-0.118984,51.528579 
,WC1X8DU,-0.11854,51.528168 
,WC1X8DX,-0.118549,51.527934 
,WC1X8EB,-0.11835,51.527517 
,WC1X8ED,-0.113553,51.522206 
,WC1X8EE,-0.119619,51.529264 
,WC1X8EH,-0.113718,51.522389 
,WC1X8EJ,-0.113814,51.522498 
,WC1X8EL,-0.113896,51.522608 
,WC1X8ER,-0.114076,51.522799 
,WC1X8ES,-0.11409,51.5228 
,WC1X8EW,-0.114156,51.522944 
,WC1X8HB,-0.11479,51.52373 
,WC1X8HF,-0.114136,51.523439 
,WC1X8HG,-0.111234,51.518662 
,WC1X8HN,-0.111382,51.518925 
,WC1X8HR,-0.111643,51.519244 
,WC1X8JP,-0.111691,51.519479 
,WC1X8JR,-0.115988,51.524673 
,WC1X8JT,-0.116699,51.52526 
,WC1X8JX,-0.116731,51.525522 
,WC1X8JY,-0.116731,51.525522 
,WC1X8JZ,-0.116731,51.525522 
,WC1X8LD,-0.117036,51.525832 
,WC1X8LH,-0.117946,51.526836 
,WC1X8LP,-0.111884,51.519671 
,WC1X8LR,-0.111773,51.519579 
,WC1X8LS,-0.111977,51.519879 
,WC1X8LT,-0.112004,51.519924 
,WC1X8LU,-0.11211,51.520151 
,WC1X8LZ,-0.111699,51.520315 
,WC1X8NH,-0.112645,51.520872 
,WC1X8NL,-0.118087,51.520616 
,WC1X8NW,-0.116082,51.521006 
,WC1X8NX,-0.115354,51.521183 
,WC1X8PA,-0.115728,51.52118 
,WC1X8PF,-0.114539,51.521359 
,WC1X8PG,-0.11375,51.521616 
,WC1X8PH,-0.111816,51.518545 
,WC1X8PN,-0.113884,51.521519 
,WC1X8PP,-0.114049,51.522043 
,WC1X8PQ,-0.113791,51.52168 
,WC1X8PS,-0.113885,51.521834 
,WC1X8PX,-0.121593,51.530348 
,WC1X8QB,-0.120245,51.529195 
,WC1X8QD,-0.120462,51.529523 
,WC1X8QF,-0.120475,51.529485 
,WC1X8QH,-0.120556,51.529612 
,WC1X8QJ,-0.120583,51.529648 
,WC1X8QL,-0.120681,51.529731 
,WC1X8QP,-0.120791,51.529858 
,WC1X8QR,-0.120791,51.529858 
,WC1X8QS,-0.120872,51.529985 
,WC1X8QT,-0.119996,51.528865 
,WC1X8QY,-0.119665,51.528491 
,WC1X8QZ,-0.119764,51.528547 
,WC1X8RA,-0.118793,51.526904 
,WC1X8RB,-0.119332,51.52818 
,WC1X8RH,-0.118948,51.527347 
,WC1X8RX,-0.120043,51.520026 
,WC1X8SF,-0.116825,51.520793 
,WC1X8SH,-0.115921,51.520716 
,WC1X8SL,-0.117218,51.520359 
,WC1X8SP,-0.118283,51.520043 
,WC1X8TA,-0.11951,51.519658 
,WC1X8TL,-0.114278,51.522452 
,WC1X8TN,-0.120447,51.519664 
,WC1X8TP,-0.114484,51.52268 
,WC1X8TQ,-0.115408,51.523702 
,WC1X8TR,-0.114443,51.522643 
,WC1X8TS,-0.114512,51.522791 
,WC1X8TT,-0.114538,51.522845 
,WC1X8TU,-0.115926,51.524144 
,WC1X8TX,-0.114982,51.52321 
,WC1X8TY,-0.11509,51.523373 
,WC1X8TZ,-0.115228,51.523528 
,WC1X8UB,-0.116607,51.524701 
,WC1X8UE,-0.117039,51.52505 
,WC1X8UL,-0.118015,51.526282 
,WC1X8UW,-0.118372,51.526645 
,WC1X8WB,-0.119279,51.520374 
,WC1X8WD,-0.115705,51.523851 
,WC1X8XG,-0.116699,51.52526 
,WC1X8XZ,-0.114136,51.523439 
,WC1X9AH,-0.11864,51.529581 
,WC1X9AQ,-0.11864,51.529581 
,WC1X9AY,-0.11864,51.529581 
,WC1X9BB,-0.11864,51.529581 
,WC1X9BJ,-0.116105,51.529522 
,WC1X9BN,-0.116909,51.529958 
,WC1X9BP,-0.117395,51.530056 
,WC1X9BS,-0.117643,51.529988 
,WC1X9BZ,-0.118445,51.53045 
,WC1X9DA,-0.118759,51.530545 
,WC1X9DB,-0.118985,51.530648 
,WC1X9DG,-0.118854,51.530331 
,WC1X9DN,-0.119659,51.53073 
,WC1X9HH,-0.11971,51.530626 
,WC1X9HJ,-0.118798,51.530303 
,WC1X9HL,-0.119436,51.530196 
,WC1X9HR,-0.119362,51.529898 
,WC1X9HS,-0.118171,51.530455 
,WC1X9HT,-0.118522,51.530343 
,WC1X9HX,-0.11374,51.526382 
,WC1X9HY,-0.118295,51.53025 
,WC1X9HZ,-0.117916,51.530361 
,WC1X9JD,-0.118027,51.530102 
,WC1X9JE,-0.117386,51.53028 
,WC1X9JF,-0.119336,51.5299 
,WC1X9JG,-0.119151,51.529778 
,WC1X9JH,-0.11964,51.529813 
,WC1X9JL,-0.116481,51.529834 
,WC1X9JN,-0.118602,51.529454 
,WC1X9JS,-0.117908,51.529848 
,WC1X9JT,-0.117163,51.530079 
,WC1X9JX,-0.116751,51.529587 
,WC1X9JY,-0.119614,51.529815 
,WC1X9LE,-0.117191,51.529747 
,WC1X9LF,-0.117005,51.529708 
,WC1X9LG,-0.1167,51.529766 
,WC1X9LJ,-0.11661,51.529863 
,WC1X9LN,-0.115172,51.527331 
,WC1X9LP,-0.115787,51.528141 
,WC1X9LQ,-0.115765,51.527628 
,WC1X9LR,-0.115955,51.528621 
,WC1X9LS,-0.115786,51.527809 
,WC1X9LT,-0.116082,51.528686 
,WC1X9LW,-0.115314,51.527369 
,WC1X9LX,-0.116867,51.528518 
,WC1X9LZ,-0.117812,51.528327 
,WC1X9NA,-0.116071,51.528946 
,WC1X9NB,-0.118179,51.52853 
,WC1X9ND,-0.117,51.528781 
,WC1X9NE,-0.117176,51.52873 
,WC1X9NF,-0.11732,51.528715 
,WC1X9NG,-0.116445,51.528961 
,WC1X9NH,-0.115992,51.529116 
,WC1X9NL,-0.116525,51.529115 
,WC1X9NP,-0.117441,51.528932 
,WC1X9NT,-0.118011,51.528818 
,WC1X9NW,-0.117325,51.528957 
,WC1X9NX,-0.116673,51.529388 
,WC2A1AA,-0.113959,51.517941 
,WC2A1AD,-0.113928,51.518087 
,WC2A1AE,-0.112453,51.51602 
,WC2A1DD,-0.112243,51.515873 
,WC2A1DL,-0.112096,51.515942 
,WC2A1DT,-0.11199,51.515365 
,WC2A1DU,-0.112059,51.515447 
,WC2A1EG,-0.112421,51.515833 
,WC2A1ET,-0.11215,51.515691 
,WC2A1EU,-0.112139,51.515619 
,WC2A2JB,-0.112996,51.515093 
,WC2A2JD,-0.112847,51.515226 
,WC2A2JF,-0.11272,51.515161 
,WC2A2JL,-0.112329,51.515883 
,WC2A3AA,-0.118416,51.516826 
,WC2A3AB,-0.115876,51.517613 
,WC2A3BP,-0.117978,51.516954 
,WC2A3ED,-0.116583,51.517246 
,WC2A3EG,-0.116297,51.517271 
,WC2A3HP,-0.11881,51.517048 
,WC2A3JA,-0.118952,51.516772 
,WC2A3JB,-0.118898,51.516663 
,WC2A3JH,-0.119007,51.516818 
,WC2A3JW,-0.118569,51.515985 
,WC2A3JX,-0.118731,51.516249 
,WC2A3LH,-0.118856,51.516294 
,WC2A3LJ,-0.118469,51.515541 
,WC2A3LN,-0.118469,51.515541 
,WC2A3NN,-0.113465,51.51734 
,WC2A3PD,-0.115444,51.517597 
,WC2A3PZ,-0.114505,51.5159 
,WC2A3QA,-0.114449,51.515863 
,WC2A3QB,-0.114381,51.515754 
,WC2A3QG,-0.114273,51.51559 
,WC2A3QH,-0.114137,51.51539 
,WC2A3QN,-0.114137,51.51539 
,WC2A3QP,-0.114029,51.5152 
,WC2A3QQ,-0.11306,51.515994 
,WC2A3QS,-0.113878,51.515027 
,WC2A3RH,-0.114343,51.517732 
,WC2A3RJ,-0.113021,51.515184 
,WC2A3RS,-0.112686,51.515268 
,WC2A3SA,-0.112959,51.51565 
,WC2A3SB,-0.11273,51.515952 
,WC2A3SP,-0.113666,51.516669 
,WC2A3SR,-0.113666,51.516669 
,WC2A3SU,-0.11364,51.51667 
,WC2A3SW,-0.113231,51.516041 
,WC2A3SZ,-0.113897,51.517014 
,WC2A3TA,-0.113316,51.517205 
,WC2A3TD,-0.113573,51.517522 
,WC2A3TG,-0.113724,51.517722 
,WC2A3TH,-0.114343,51.517732 
,WC2A3TL,-0.114441,51.516762 
,WC2A3TN,-0.114483,51.51643 
,WC2A3TP,-0.114505,51.515909 
,WC2A3TS,-0.11322,51.517012 
,WC2A3TX,-0.113205,51.517012 
,WC2A3UA,-0.112825,51.516864 
,WC2A3UE,-0.112851,51.516863 
,WC2A3UJ,-0.11273,51.515952 
,WC2A3UP,-0.112681,51.516095 
,WC2A3UT,-0.112478,51.51647 
,WC2A3XB,-0.114025,51.517828 
,WC2A3XL,-0.114262,51.517596 
,WC2A3XT,-0.114044,51.517286 
,WC2B4AU,-0.119941,51.515852 
,WC2B4BA,-0.120068,51.514856 
,WC2B5AA,-0.121901,51.515137 
,WC2B5AB,-0.122797,51.51543 
,WC2B5AD,-0.12217,51.514926 
,WC2B5AE,-0.121603,51.515375 
,WC2B5AF,-0.122812,51.515431 
,WC2B5AH,-0.120862,51.515959 
,WC2B5AY,-0.119959,51.516095 
,WC2B5AZ,-0.121137,51.515161 
,WC2B5BB,-0.121409,51.515552 
,WC2B5BD,-0.121154,51.515782 
,WC2B5BF,-0.121154,51.515782 
,WC2B5BH,-0.121119,51.515675 
,WC2B5BL,-0.12139,51.51566 
,WC2B5BX,-0.120287,51.51584 
,WC2B5BZ,-0.120702,51.515568 
,WC2B5DA,-0.120687,51.515568 
,WC2B5DG,-0.120729,51.516029 
,WC2B5DH,-0.120345,51.516183 
,WC2B5DJ,-0.120151,51.516341 
,WC2B5EF,-0.121523,51.516347 
,WC2B5EG,-0.121763,51.516754 
,WC2B5EL,-0.121501,51.517154 
,WC2B5EN,-0.121116,51.517058 
,WC2B5EP,-0.120899,51.51674 
,WC2B5ER,-0.1212,51.516772 
,WC2B5ES,-0.121123,51.516537 
,WC2B5LB,-0.123607,51.516082 
,WC2B5LE,-0.122224,51.516761 
,WC2B5LF,-0.123607,51.516082 
,WC2B5LL,-0.122345,51.51661 
,WC2B5LQ,-0.123455,51.5159 
,WC2B5LR,-0.122583,51.516434 
,WC2B5LT,-0.122691,51.516625 
,WC2B5LW,-0.123303,51.516529 
,WC2B5LX,-0.121918,51.516486 
,WC2B5NA,-0.121858,51.516189 
,WC2B5NB,-0.122271,51.515953 
,WC2B5ND,-0.122797,51.51543 
,WC2B5NE,-0.123097,51.515858 
,WC2B5NF,-0.12251,51.51575 
,WC2B5NG,-0.12256,51.516031 
,WC2B5NH,-0.122936,51.515918 
,WC2B5NJ,-0.122462,51.516234 
,WC2B5NN,-0.122287,51.516277 
,WC2B5NR,-0.122567,51.516137 
,WC2B5NT,-0.122158,51.515564 
,WC2B5PD,-0.122797,51.51543 
,WC2B5PF,-0.122797,51.51543 
,WC2B5PG,-0.122797,51.51543 
,WC2B5PH,-0.122024,51.51531 
,WC2B5PJ,-0.121662,51.51606 
,WC2B5PN,-0.122396,51.515037 
,WC2B5PP,-0.123455,51.5159 
,WC2B5PQ,-0.12134,51.515812 
,WC2B5PR,-0.123607,51.516082 
,WC2B5PS,-0.120487,51.516672 
,N19 5DF,-0.142664,51.563452
,WC2B5PT,-0.120454,51.516679 
,WC2B5PZ,-0.120397,51.516318 
,WC2B5QA,-0.122797,51.51543 
,WC2B5QD,-0.123922,51.516123 
,WC2B5QF,-0.123377,51.515701 
,WC2B5QG,-0.122283,51.514973 
,WC2B5QR,-0.122812,51.515431 
,WC2B5RB,-0.123812,51.515645 
,WC2B5RE,-0.124244,51.51566 
,WC2B5RG,-0.121174,51.515647 
,WC2B5RH,-0.123233,51.514997 
,WC2B5SZ,-0.12251,51.51575 
,WC2B6AA,-0.11984,51.517236 
,WC2B6AE,-0.119832,51.517092 
,WC2B6AF,-0.120017,51.517508 
,WC2B6AG,-0.119833,51.517065 
,WC2B6AH,-0.119474,51.517041 
,WC2B6AQ,-0.119859,51.517137 
,WC2B6DS,-0.118898,51.516672 
,WC2B6DX,-0.119254,51.516417 
,WC2B6EL,-0.119123,51.516109 
,WC2B6EP,-0.119099,51.516333 
,WC2B6EX,-0.118746,51.515815 
,WC2B6EY,-0.119025,51.516035 
,WC2B6JR,-0.118469,51.515541 
,WC2B6NH,-0.120561,51.517238 
,WC2B6PA,-0.120361,51.516857 
,WC2B6PN,-0.120252,51.516703 
,WC2B6PP,-0.120277,51.516775 
,WC2B6QU,-0.12012,51.516386 
,WC2B6QX,-0.120019,51.516411 
,WC2B6QY,-0.12012,51.516386 
,WC2B6SE,-0.120587,51.51696 
,WC2B6SR,-0.119685,51.515832 
,WC2B6ST,-0.119601,51.515694 
,WC2B6TD,-0.119501,51.515333 
,WC2B6TE,-0.119098,51.514967 
,WC2H0JA,-0.129237,51.513735 
,WC2H0JB,-0.129277,51.513816 
,WC2H0JE,-0.129163,51.513779 
,WC2H0JG,-0.129192,51.514231 
,WC2H0JH,-0.129434,51.514206 
,WC2H0JN,-0.129485,51.514377 
,WC2H0JP,-0.12958,51.514523 
,WC2H0JR,-0.129515,51.514701 
,WC2H0LA,-0.12985,51.515309 
,WC2H8AA,-0.129114,51.513589 
,WC2H8AB,-0.128188,51.515777 
,WC2H8AD,-0.128825,51.513944 
,WC2H8AE,-0.128906,51.513721 
,WC2H8AF,-0.128981,51.513668 
,WC2H8AG,-0.127368,51.516079 
,WC2H8AH,-0.128262,51.514322 
,WC2H8AJ,-0.128387,51.515835 
,WC2H8AL,-0.127994,51.514524 
,WC2H8AN,-0.127562,51.514868 
,WC2H8AR,-0.127368,51.516079 
,WC2H8BS,-0.128941,51.514638 
,WC2H8BU,-0.129091,51.514479 
,WC2H8DA,-0.12764,51.515427 
,WC2H8DE,-0.128176,51.514671 
,WC2H8DF,-0.128176,51.514671 
,WC2H8DG,-0.128941,51.514638 
,WC2H8DH,-0.128737,51.515049 
,WC2H8DJ,-0.128897,51.515089 
,WC2H8DL,-0.128922,51.515088 
,WC2H8DN,-0.127547,51.514877 
,WC2H8DP,-0.126121,51.516275 
,WC2H8DR,-0.12553,51.516274 
,WC2H8DS,-0.127994,51.514524 
,WC2H8DW,-0.125805,51.516585 
,WC2H8DX,-0.125918,51.516658 
,WC2H8DY,-0.125914,51.516389 
,WC2H8EB,-0.126001,51.516464 
,WC2H8ED,-0.125654,51.516402 
,WC2H8EE,-0.126756,51.516249 
,WC2H8EG,-0.12587,51.516775 
,WC2H8EH,-0.12624,51.516888 
,WC2H8EJ,-0.126704,51.516122 
,WC2H8EL,-0.126701,51.516194 
,WC2H8EP,-0.12672,51.516428 
,WC2H8HJ,-0.128718,51.513394 
,WC2H8HL,-0.128211,51.513808 
,WC2H8HQ,-0.126105,51.516302 
,WC2H8HR,-0.128078,51.513887 
,WC2H8JA,-0.128273,51.513701 
,WC2H8JB,-0.127033,51.51477 
,WC2H8JF,-0.126567,51.515331 
,WC2H8JG,-0.127288,51.515223 
,WC2H8JL,-0.126575,51.515392 
,WC2H8JP,-0.126623,51.515276 
,WC2H8JR,-0.127288,51.515223 
,WC2H8LA,-0.127613,51.516526 
,WC2H8LE,-0.12771,51.515473 
,WC2H8LG,-0.128565,51.515361 
,WC2H8LH,-0.129214,51.515713 
,WC2H8LP,-0.129173,51.515299 
,WC2H8LS,-0.129586,51.515062 
,WC2H8LW,-0.128852,51.515835 
,WC2H8LX,-0.129363,51.51523 
,WC2H8LZ,-0.129394,51.515176 
,WC2H8NA,-0.129576,51.515397 
,WC2H8NE,-0.129678,51.515381 
,WC2H8NG,-0.1295,51.515421 
,WC2H8NH,-0.129455,51.515465 
,WC2H8NJ,-0.129119,51.515576 
,WC2H8NL,-0.129247,51.515596 
,WC2H8NN,-0.129208,51.515515 
,WC2H8NU,-0.127368,51.516079 
,WC2H8PR,-0.126091,51.516301 
,WC2H8PW,-0.12916,51.513868 
,WC2H8TD,-0.129586,51.515062 
